match_id,country_id,home_team_api_id,away_team_api_id,mdatetime,pdatetime,home_player_1,home_player1_age,home_player1_overall_rating,home_player_2,home_player2_age,home_player2_overall_rating,home_player_3,home_player3_age,home_player3_overall_rating,home_player_4,home_player4_age,home_player4_overall_rating,home_player_5,home_player5_age,home_player5_overall_rating,home_player_6,home_player6_age,home_player6_overall_rating,home_player_7,home_player7_age,home_player7_overall_rating,home_player_8,home_player8_age,home_player8_overall_rating,home_player_9,home_player9_age,home_player9_overall_rating,home_player_10,home_player10_age,home_player10_overall_rating,home_player_11,home_player11_age,home_player11_overall_rating,home_team_average_height,home_team_average_attacking_work_rate,home_team_average_defensive_work_rate,home_team_average_fieldskills,home_team_average_shootingskills,home_team_average_physicalattributes,home_team_average_goalkeepingskills,away_player_1,away_player1_age,away_player1_overall_rating,away_player_2,away_player2_age,away_player2_overall_rating,away_player_3,away_player3_age,away_player3_overall_rating,away_player_4,away_player4_age,away_player4_overall_rating,away_player_5,away_player5_age,away_player5_overall_rating,away_player_6,away_player6_age,away_player6_overall_rating,away_player_7,away_player7_age,away_player7_overall_rating,away_player_8,away_player8_age,away_player8_overall_rating,away_player_9,away_player9_age,away_player9_overall_rating,away_player_10,away_player10_age,away_player10_overall_rating,away_player_11,away_player11_age,away_player11_overall_rating,away_team_average_height,away_team_average_attacking_work_rate,away_team_average_defensive_work_rate,away_team_average_fieldskills,away_team_average_shootingskills,away_team_average_physicalattributes,away_team_average_goalkeepingskills,home_team_buildUpskills,home_team_chanceCreationSkills,home_team_defenceSkills,home_team_buildUpPlayPositioningClass,home_team_defenceDefenderLineClass,home_team_chanceCreationPositioningClass,away_team_buildUpskills,away_team_chanceCreationSkills,away_team_defenceSkills,away_team_buildUpPlayPositioningClass,away_team_defenceDefenderLineClass,away_team_chanceCreationPositioningClass,winner
1994680,15722,8245,8019,2015-09-21,2015-09-21,32633,37,59,77860,28,58,94419,27,65,150239,26,66,429655,27,63,89828,28,61,206830,22,63,38604,28,61,229737,27,64,179375,30,65,490184,21,59,182.42,19,20,48.71,43.94,61.66,15.49,114270,28,61,13515,33,63,93261,35,60,179071,28,60,210721,31,62,69223,29,60,116872,24,58,154950,26,65,69238,31,64,178689,27,55,275573,24,57,183.34,19,21,49.27,42.36,59.12,15.75,59.33,51,45,Organised,Cover,Organised,46.67,46.33,49.67,Organised,Cover,Organised,8019
2015846,17642,9807,8348,2015-09-21,2015-09-21,40959,27,73,209503,24,72,24932,35,72,23947,28,75,476766,25,71,281205,25,68,37548,33,75,191774,23,72,470370,26,72,211821,28,72,164128,26,78,179.88,20,20,58.13,54.36,68.02,16.27,380949,28,68,29580,33,69,11863,34,71,215823,25,67,71352,34,72,112397,27,72,229803,24,74,149949,31,69,534485,19,67,68516,29,72,361321,21,73,184.5,20,20,54.28,52.18,65.2,15.05,52,42.67,45,Organised,Cover,Organised,46.33,48,46,Organised,Cover,Organised,9807
2015847,17642,10264,10212,2015-09-21,2015-09-21,426359,24,73,150064,28,77,242874,22,67,96968,25,77,474682,27,75,477023,22,78,185591,30,75,16475,23,72,281628,27,74,159598,25,73,198343,23,70,181.96,23,20,56.32,49.58,67.27,16.58,33431,31,75,322354,24,63,139898,27,63,498603,25,66,242892,25,77,478988,24,69,174853,24,71,73172,27,60,191789,27,70,361341,26,67,184590,28,68,181.49,21,19,53.55,47.82,65.16,16.11,48.33,55.33,40,Organised,Cover,Organised,58.67,62,44.33,Organised,Cover,Organised,10264
2015853,17642,9768,10214,2015-09-21,2015-09-21,40604,27,81,300918,22,70,193927,23,79,265275,27,72,132898,27,79,575225,20,74,40930,26,80,300916,22,78,38229,30,79,291219,27,78,98220,30,79,181.49,24,20,60.48,57,69.72,16.27,361717,21,64,361718,22,64,191972,27,73,500618,25,69,191793,25,64,420224,23,77,264089,26,64,150047,27,74,361337,27,69,214449,23,74,614970,24,69,181.49,20,20,54.7,45.67,65.14,15.76,59.33,49,58,Organised,Cover,Organised,55.67,50,47,Organised,Cover,Organised,9768
1979880,1,8342,8475,2015-09-20,2015-05-29,38797,27,70,41005,34,70,445873,22,72,209922,26,72,178293,22,70,109061,27,72,26440,38,72,203666,23,73,500585,24,70,38782,26,72,465728,20,64,183.8,24,25,55.93,51.03,64.86,15.6,208718,23,65,291929,23,66,5272,29,64,201102,21,64,257843,25,63,561604,20,63,213799,25,63,32760,33,66,94008,27,68,362187,21,60,277772,21,62,182.19,23,21,52.47,48.7,64.9,14.71,46.33,48.67,52.67,Organised,Cover,Organised,44,46.67,31.33,Organised,Cover,Organised,8342
1979881,1,9991,9985,2015-09-20,2015-03-06,181069,23,70,346142,20,69,196203,25,73,91503,27,68,67958,29,71,40521,27,71,173449,23,70,289248,20,68,25751,29,71,181842,25,68,282671,26,70,180.11,25,24,56.18,52.94,67.04,15.55,159883,26,72,244904,24,68,424391,20,56,277848,22,69,33620,31,72,473859,20,61,242719,24,70,111787,27,74,166917,26,70,202562,23,70,466203,23,67,182.19,22,20,53.16,48.24,65.96,15.44,47.33,47.33,51.67,Organised,Cover,Organised,53.67,57.67,50.33,Organised,Cover,Organised,9991
1979885,1,9986,8635,2015-09-20,2015-01-16,41301,34,72,110878,28,66,33605,31,68,426174,25,63,46458,30,65,93347,26,67,179059,24,66,170316,26,63,79247,27,69,181054,24,65,17703,30,72,180.8,20,20,53.14,44.21,65.06,16.16,38391,32,74,198453,22,73,424129,20,69,38388,34,72,150968,27,70,39631,27,76,38253,31,72,465960,18,74,306117,21,74,21726,24,72,282012,21,75,179.65,24,23,61.48,56.7,70.89,15.58,53.33,48.67,45.33,Organised,Cover,Organised,49.67,53.33,54.67,Organised,Cover,Organised,0
1988763,1729,8650,9850,2015-09-20,2015-04-17,37868,27,80,307021,21,73,22764,30,80,94043,25,80,157838,24,76,184536,23,82,95327,28,79,314605,23,79,38807,29,79,148315,24,81,51553,26,83,182.42,22,23,62.03,54.03,72.19,15.51,40602,28,76,32616,31,70,24903,29,72,26209,29,74,231801,23,71,40100,29,74,201664,21,73,32734,28,73,46354,27,73,23538,29,75,31953,28,73,180.8,22,21,58.8,57.7,69.87,16.82,57,38,54.67,Organised,Cover,Organised,46,49,42.67,Organised,Cover,Organised,0
1988766,1729,8466,10260,2015-09-20,2015-07-03,30841,32,77,72665,27,72,26552,31,78,209405,24,75,538112,20,61,166676,24,76,212470,23,72,303339,23,74,279490,20,74,94267,26,80,41280,30,77,185.65,22,21,58.51,51.36,67.42,16.82,182917,24,86,46820,25,74,165823,25,78,161012,25,79,161035,25,79,34944,34,79,46893,25,81,41468,27,85,30829,29,86,303824,21,79,413557,19,74,182.19,22,23,62.81,57.76,72.31,16.87,43,42,53,Organised,Cover,Organised,41.33,44.33,54.33,Organised,Cover,Organised,10260
1988769,1729,8586,9826,2015-09-20,2014-10-10,26295,28,85,159833,25,77,160599,26,78,37762,28,82,276121,22,73,361315,21,73,363333,19,61,212867,23,76,174850,23,78,110189,26,,194165,22,78,184.96,23,21,,,,,119079,25,75,154271,25,73,26777,34,73,23030,34,73,183519,25,74,28901,27,73,26160,29,80,198510,22,74,35345,29,74,46417,27,74,160194,26,75,183.8,22,18,57.95,55.18,67.94,15.95,44.33,48.33,57.67,Organised,Cover,Organised,57.67,62,37,Organised,Cover,Organised,8586
1988769,1729,8586,9826,2015-09-20,2014-10-10,26295,28,85,159833,25,77,160599,26,78,37762,28,82,276121,22,73,361315,21,73,363333,19,61,212867,23,76,174850,23,78,110189,26,77,194165,22,78,184.96,24,22,61.22,61.79,70.23,16.15,119079,25,75,154271,25,73,26777,34,73,23030,34,73,183519,25,74,28901,27,73,26160,29,80,198510,22,74,35345,29,74,46417,27,74,160194,26,75,183.8,22,18,57.95,55.18,67.94,15.95,44.33,48.33,57.67,Organised,Cover,Organised,57.67,62,37,Organised,Cover,Organised,8586
1989830,4769,9827,9941,2015-09-20,2014-10-24,26168,33,80,466308,24,64,214452,24,69,198277,28,74,504033,19,69,41174,28,75,166019,24,77,292772,22,70,161396,25,72,297579,22,74,289140,23,66,183.11,24,22,55.89,50.33,66.54,16.51,206711,27,70,466357,22,69,103470,26,75,303360,22,68,292978,26,70,279879,22,71,563069,20,62,166020,26,72,21414,27,73,169865,24,74,188413,24,71,181.96,25,23,59.08,50.24,68.81,15.8,46.33,52,52.67,Organised,Cover,Organised,52.67,40.67,43.33,Organised,Cover,Organised,0
1989833,4769,8592,9748,2015-09-20,2015-03-13,31293,30,82,299984,21,69,149962,25,79,282286,20,73,280965,21,73,346004,22,75,23988,30,80,167027,26,74,210398,26,76,248689,21,76,199834,25,79,179.42,22,20,59.46,52.18,70.85,16.02,167035,24,80,40730,31,78,210117,21,77,41360,31,75,40016,32,77,282472,21,72,182923,26,81,473852,21,73,40060,30,81,169193,24,82,71602,27,78,179.42,26,23,63.97,59.24,72.68,16.13,56.33,49.67,52,Organised,Cover,Organised,53.67,56.67,46.67,Organised,Cover,Organised,0
1989834,4769,9829,8689,2015-09-20,2015-05-15,115184,30,80,563216,19,66,24493,31,76,30911,37,76,29590,27,79,359188,21,75,37549,29,83,468931,19,65,435669,19,72,161328,22,78,267894,24,72,181.03,21,20,59.71,53.52,67.91,16.18,210114,24,72,149031,25,70,143750,25,65,93457,26,72,352994,21,74,5610,31,73,543358,21,61,308843,21,67,420867,27,72,210146,23,71,196947,24,71,178.26,19,20,55.09,48.06,65.19,14.27,45.67,44.33,56.33,Organised,Cover,Organised,49.67,49,54,Organised,Cover,Organised,8689
2002124,7809,9789,8178,2015-09-20,2015-04-17,112978,24,79,303912,21,75,39455,27,82,36388,26,86,94685,27,78,178818,24,82,521421,20,65,331542,23,74,144993,26,82,73167,26,80,150565,26,81,183.34,23,20,62.97,57.15,71.26,15.22,215168,23,83,191080,25,72,469700,19,69,101501,23,77,487867,22,71,185175,24,77,269788,24,77,208230,25,80,304733,21,78,70409,27,81,31199,31,80,183.11,22,21,58.45,53.76,70.18,16.09,49.33,54.33,58.67,Organised,Cover,Free Form,52.33,64,61,Organised,Cover,Organised,9789
2002127,7809,10269,10189,2015-09-20,2015-07-03,68813,28,75,45272,28,71,514301,19,64,143442,26,70,47547,26,77,132843,30,72,450980,19,71,27324,30,77,298923,25,76,281012,22,73,177720,24,75,185.19,22,21,56.73,53.3,68.36,16.24,49586,26,79,172887,26,76,171698,24,78,145551,27,74,33338,28,76,530859,19,66,237542,22,78,343748,20,73,425963,20,76,49825,26,77,36784,32,83,185.42,22,21,61.96,58.76,68.93,16.62,51.67,57.33,39,Organised,Cover,Organised,47.67,54,56.67,Organised,Cover,Organised,10189
2002128,7809,8406,9904,2015-09-20,2015-02-27,114737,28,74,26618,32,75,26660,29,74,245526,26,71,282182,21,68,201888,26,75,303905,21,69,147735,25,71,35997,32,75,26982,30,74,72707,26,72,183.57,20,20,57.43,54.33,69.03,15.82,41087,26,79,116645,25,72,78908,28,73,25483,32,74,80229,24,70,303913,25,71,240367,25,71,179491,25,74,27314,32,75,115847,25,75,69008,25,71,184.27,19,19,59.43,51.91,67.99,15.56,55,55.33,47.67,Organised,Cover,Organised,48,43,48.67,Organised,Cover,Organised,8406
2060316,10257,8524,9876,2015-09-20,2015-04-10,212630,23,70,41879,29,70,40621,29,77,39726,34,74,39201,35,68,575364,20,58,198559,24,68,210932,26,74,29587,28,73,35421,34,77,45220,27,76,181.73,20,23,54.75,48.64,65.16,14.95,553849,20,54,97789,28,64,30740,36,75,39440,34,73,184520,26,66,238838,23,70,251384,23,70,41329,29,71,40601,31,73,30709,38,74,42491,30,71,185.42,19,21,56.57,49.33,64.36,13.09,48.67,46,49.33,Organised,Cover,Organised,41.33,49.33,52.67,Organised,Cover,Organised,0
2060317,10257,9857,9891,2015-09-20,2015-02-27,35644,32,77,447488,21,59,74009,30,73,282420,22,68,500502,21,56,668307,18,57,335606,21,68,199833,23,74,27663,36,74,154249,24,77,40659,27,77,182.65,19,20,51.61,44.58,63.67,14.47,213299,22,72,39345,28,68,39331,28,72,181997,27,63,114664,27,62,415501,22,56,399549,22,67,33706,32,66,156534,25,66,195589,23,66,181921,28,69,183.11,23,20,50.98,46.48,65.15,14.09,54.67,44,44,Organised,Cover,Organised,52.33,50.33,53,Organised,Cover,Organised,9857
2060318,10257,208931,8535,2015-09-20,2015-04-10,27558,33,70,30906,33,73,111739,25,68,306296,23,70,414856,25,66,230825,24,67,161661,24,71,448321,23,62,202341,24,70,282060,22,74,39447,33,74,183.11,20,21,54.42,47.54,66.45,13.95,103218,29,74,144999,28,73,38458,31,79,113318,28,74,387499,22,69,38433,30,81,37631,28,79,24536,33,74,414245,21,70,184629,22,74,38699,28,82,181.73,23,22,59.81,53.67,68.06,15.47,63.33,53.33,38.33,Organised,Cover,Organised,40.33,57.33,59.33,Organised,Cover,Organised,8535
2060319,10257,8533,8636,2015-09-20,2014-11-28,37503,37,72,42008,31,70,24504,34,74,26223,33,72,33816,34,71,39487,28,75,57123,24,60,166509,26,71,36121,29,75,42437,30,73,109121,25,75,184.27,17,22,54.78,49.88,68.33,13.85,42422,31,83,150466,24,75,49970,28,80,301456,23,76,428672,22,74,214972,22,77,33888,32,79,41199,29,79,163670,26,79,92666,25,81,282770,22,77,183.11,22,21,63.9,58.45,73.78,15.98,62.33,56.67,52,Organised,Cover,Organised,60.33,56.33,53,Organised,Cover,Organised,8636
2060320,10257,10233,9885,2015-09-20,2015-08-27,162885,26,67,41655,28,74,30928,34,74,301023,23,66,258873,30,73,52243,27,73,30940,29,71,429988,22,68,38139,27,74,101422,27,77,671159,19,55,179.42,23,24,55.08,47.18,66.78,14.02,30717,37,83,30474,31,77,30902,34,83,41884,31,84,32569,34,79,421786,22,73,244966,22,73,248453,22,84,155066,27,82,75447,29,83,213501,22,78,185.19,21,25,63.9,54.21,74,12.93,61.33,44.67,42.33,Organised,Cover,Organised,35,65,45,Organised,Cover,Organised,9885
2060322,10257,9875,8543,2015-09-20,2015-04-10,30660,33,80,293160,21,72,34029,30,80,210428,24,76,187017,24,75,188652,24,78,282775,23,76,41658,28,82,150330,28,80,25759,27,84,193441,24,79,182.42,25,20,60.32,55.36,71.13,15.16,39599,32,79,30983,31,76,128036,27,76,465628,21,72,43341,28,77,73999,30,78,317717,22,74,66890,29,77,25594,35,79,488958,20,75,41411,31,76,182.88,23,20,61.98,56.79,72.15,14.84,53.33,63,52.33,Organised,Offside Trap,Organised,62.67,73.33,63.33,Organised,Cover,Free Form,9875
2060323,10257,8686,7943,2015-09-20,2015-01-16,32746,38,78,34305,34,79,161683,24,79,276738,22,74,71500,30,74,96398,25,83,30682,32,83,41433,27,81,245572,22,76,30714,38,80,292462,23,77,182.19,23,23,62.99,58.97,71.55,15.62,39170,28,78,96532,30,64,32769,34,74,73024,27,73,41497,31,70,27685,29,70,74034,30,70,317156,22,69,415539,22,68,265924,24,71,41542,32,71,183.34,23,20,55.5,51.48,64.49,14.65,47.33,63.67,47,Organised,Cover,Free Form,60.67,56.33,46,Organised,Cover,Organised,0
1983322,13274,9803,10235,2015-09-20,2013-11-01,243482,23,68,237534,23,66,26465,32,70,45485,30,67,37188,30,67,113189,27,63,467494,20,65,351875,22,66,7604,29,66,198583,22,70,212170,24,65,184.03,21,20,52.84,48.06,63.56,15.8,26002,29,78,560852,20,65,424879,21,74,109649,27,71,299572,21,75,188557,26,74,150119,25,75,26539,30,75,37139,35,77,110161,26,70,26675,28,75,184.73,21,22,60.29,55.36,68.94,16.05,44.33,48.67,39.33,Organised,Cover,Organised,43.67,48.67,43,Organised,Cover,Organised,0
1983323,13274,10218,8593,2015-09-20,2014-09-18,206809,24,63,278284,25,63,279104,22,62,467480,21,61,110168,26,63,277609,25,65,26499,30,64,312791,22,65,45816,28,64,178767,25,65,192856,24,64,182.65,20,20,51.88,47.67,63.52,14.89,212512,26,80,469804,19,65,304455,23,75,496563,19,67,352366,22,67,467479,18,71,298448,22,77,178753,23,75,562267,20,74,277460,21,74,266526,21,75,184.27,22,20,58.57,51.24,68.73,16.33,54.33,45.33,35.33,Organised,Cover,Organised,39,47.67,58.67,Organised,Cover,Free Form,8593
1983324,13274,8277,8526,2015-09-20,2015-04-24,150242,26,69,566158,18,62,157630,28,74,26458,30,70,40662,27,66,174364,28,66,538499,20,61,278473,22,72,660165,19,66,591734,18,61,521945,19,72,180.57,20,19,51.67,48.24,62.17,15.04,467024,21,66,209418,26,65,298933,21,66,651112,21,61,166065,26,62,179208,22,66,467513,20,63,657454,22,60,186923,25,65,248154,22,68,149211,21,65,183.34,23,18,49.25,44.12,63.45,15.24,48.33,53.67,60,Free Form,Cover,Free Form,,50,45.33,Organised,Cover,Organised,8277
1983325,13274,8674,10229,2015-09-20,2015-01-09,156553,25,69,485047,21,66,26459,30,66,212520,25,67,240556,24,66,293722,21,68,30994,30,71,147594,24,68,179239,28,70,484858,21,70,143512,24,67,182.19,23,21,55.36,50.76,65.22,15.29,553476,22,67,293360,22,63,245315,24,72,21765,25,66,174690,26,69,209413,25,69,157101,23,70,261597,20,66,414232,22,63,422121,21,65,512747,19,66,181.73,21,20,55.55,47.58,64.95,15.42,47.33,56.67,49.67,Organised,Cover,Organised,51.33,57.67,55.33,Organised,Cover,Organised,8674
1994682,15722,1957,2182,2015-09-20,2015-05-22,450742,18,69,281840,22,61,69553,30,65,89827,26,60,432825,21,59,79241,32,64,308631,22,65,206901,24,60,16511,31,66,402419,20,61,69637,27,61,181.96,20,20,51.66,44.18,61.78,15.2,15361,28,69,306174,21,67,75578,27,67,189190,23,66,142282,26,66,30977,31,67,361403,20,70,69479,28,71,304855,22,67,274156,27,71,502543,18,60,183.34,25,20,54.49,48.85,66.42,14.75,52.67,50.67,54,Organised,Cover,Organised,49,65.33,51,Free Form,Cover,Free Form,1957
1994686,15722,1601,8673,2015-09-20,2015-06-05,72489,30,65,393287,22,56,68732,31,64,433627,23,61,275765,24,62,30275,38,61,502648,20,54,465568,21,53,502645,21,52,30278,36,65,294490,20,61,183.57,20,19,47.23,40.36,58.55,15.22,17869,30,71,68937,29,66,13376,28,68,93431,30,64,13551,33,67,206795,23,66,182637,28,62,196824,24,66,124144,25,69,206792,24,69,115739,27,70,181.49,25,20,55.31,52.49,66.24,16.11,44.33,58.67,45.33,Organised,Cover,Organised,45.67,55.67,56,Organised,Cover,Free Form,8673
2015845,17642,10215,8613,2015-09-20,2011-02-22,164354,27,67,361320,26,65,150299,32,69,186671,28,67,164395,29,66,470541,21,66,150024,30,72,111704,27,63,40967,29,68,97496,26,67,40966,27,70,179.65,20,20,52.46,50.33,64.17,15.36,194632,24,67,385299,24,64,164470,28,70,97515,31,77,361711,22,62,321970,24,64,145584,26,65,355874,30,66,570159,24,65,193410,25,66,181205,25,69,184.27,20,20,52.19,41.03,63.37,15.96,50,55.33,46,Organised,Cover,Organised,51,42.67,49.33,Organised,Cover,Organised,8613
2015849,17642,6367,158085,2015-09-20,2014-09-18,570468,19,64,362665,24,63,46635,30,68,303227,31,69,280906,26,72,209099,26,67,281323,33,68,667968,22,65,200871,26,70,668820,26,70,97331,27,58,181.73,22,20,51.64,47.85,63.99,15.05,45306,34,75,477473,24,63,470807,22,58,116183,25,69,268257,23,69,45286,27,68,163907,23,66,115512,25,72,11743,31,71,388532,20,65,282529,26,69,180.11,19,17,53.42,47.79,65.01,16.44,,,,,,,56.67,53.33,37.67,Organised,Cover,Organised,0
1990885,19694,9925,8284,2015-09-20,2015-05-15,32562,32,74,575778,19,64,144989,26,68,191616,24,67,129819,29,73,25382,30,75,291932,23,70,23574,32,73,303899,22,65,185566,24,70,74814,25,72,181.26,22,21,55.14,49.67,67.94,15.76,186891,23,62,171708,24,57,32732,31,62,186951,25,56,109147,30,61,193800,23,59,32618,30,60,37774,30,66,181255,23,62,210858,25,62,253103,23,60,180.11,21,20,48.84,44,61.2,15.33,52,54.67,56.33,Organised,Cover,Organised,47.33,52.67,48.67,Organised,Cover,Organised,9925
1990888,19694,9860,8485,2015-09-20,2013-09-20,22924,37,64,355739,20,65,261332,22,65,47553,27,67,186531,26,64,92790,27,63,38449,29,64,294545,25,64,209815,22,58,298447,22,66,480778,22,69,184.03,23,21,49.64,44.27,64.46,15.75,254472,22,57,98057,27,63,171094,25,64,32833,30,64,32419,28,61,118897,23,68,180274,24,69,119435,28,68,190851,23,66,118896,24,68,32465,26,68,180.57,21,19,51.67,45.82,66.42,14.6,56,58.67,52.67,Organised,Cover,Organised,58.67,62,52.33,Organised,Cover,Free Form,8485
2030113,21518,8302,9910,2015-09-20,2015-05-29,300532,22,73,122047,29,74,181984,29,75,150869,23,72,151063,28,78,109621,26,78,154232,25,80,38821,32,77,108568,27,80,213805,25,79,26392,28,78,181.96,20,21,61.3,53.7,69.66,15.65,246201,29,74,183462,24,75,358148,23,69,18673,29,73,360918,21,72,72623,29,76,74169,26,76,49836,29,77,246177,28,74,213486,28,79,174472,28,76,178.03,22,17,59.14,56,69.15,15.89,53,55,49.67,Organised,Cover,Organised,50.67,46.33,56.33,Organised,Cover,Free Form,9910
2030114,21518,8634,8581,2015-09-20,2015-02-20,184554,23,82,33988,32,83,195305,24,76,38818,31,83,33992,30,76,25773,27,83,154257,27,85,477615,20,69,522579,20,71,30981,28,93,19533,23,86,178.03,25,19,63.74,63.49,71.89,16.47,37656,31,74,287691,22,70,282473,26,61,280485,28,70,37484,39,71,184091,25,71,466672,20,64,38469,28,74,513086,21,71,301809,25,75,303088,24,68,181.26,21,20,55.58,47.21,66.35,15.93,40.67,47,63.67,Free Form,Cover,Free Form,54.33,59.33,37,Organised,Cover,Organised,8634
2030117,21518,10205,8315,2015-09-20,2015-07-03,210164,22,72,183185,24,75,574200,21,70,182921,26,77,160844,27,72,517941,18,66,42479,31,79,193978,27,75,562062,20,72,201939,24,69,37506,30,79,181.26,22,20,58.01,51.45,68.12,15.44,33764,34,77,181297,26,78,33024,35,76,411617,21,80,154938,27,77,182224,26,78,43375,30,77,639150,23,53,573793,25,60,441441,21,66,108809,29,74,182.19,22,21,59.63,52.54,67.43,15.62,42,47.67,46.33,Free Form,Cover,Free Form,43.67,48.67,52,Organised,Cover,Free Form,10205
2030121,21518,9783,9869,2015-09-20,2015-02-20,32678,33,73,111190,30,72,191906,26,78,121872,26,72,33848,33,76,51953,27,73,40668,27,74,279173,27,73,103905,27,73,198566,22,73,194660,27,74,179.88,23,20,59.83,54.09,67.11,15.45,102394,30,67,150480,28,73,384374,26,70,150764,26,72,74752,27,69,395154,19,70,242477,27,71,202639,23,64,282689,24,62,474448,19,65,206301,25,63,179.65,23,21,55.44,51.58,66.63,15.22,51.67,48.33,51.33,Organised,Offside Trap,Organised,51,53,46.67,Organised,Cover,Organised,9869
1979883,1,8573,8571,2015-09-19,2015-04-24,107806,32,67,95615,27,66,30918,35,72,149334,30,65,173462,21,67,418105,26,64,38365,28,67,265123,23,68,131531,31,70,166302,25,70,38440,29,69,181.26,22,20,53.83,52.49,66.13,15.35,206592,26,67,478112,21,59,157375,28,67,156693,25,67,317937,24,63,95614,28,70,38257,34,69,478447,22,68,192326,26,67,37065,30,68,70959,27,68,184.73,19,22,51.94,46.91,62.1,15.16,51.67,46.67,44.33,Organised,Cover,Organised,43,44.67,47.67,Organised,Cover,Organised,8573
1979884,1,9994,274581,2015-09-19,2015-01-09,30934,35,69,432217,21,61,25791,31,70,213873,22,66,149150,27,70,67898,32,70,185152,28,68,38290,29,71,114216,24,55,173922,24,68,277821,22,70,182.19,22,20,54.53,49.15,65.32,14.75,128083,29,73,359378,22,63,202471,23,63,210138,25,65,118879,26,67,104411,27,66,364290,23,64,447455,20,62,387723,23,63,213487,24,68,39625,33,66,183.11,20,20,52.87,45.24,61.71,15.95,53,51.33,49.67,Organised,Cover,Organised,50,50,46.67,Organised,Cover,Organised,274581
1979887,1,10001,9997,2015-09-19,2014-11-07,346114,26,64,179241,25,64,538333,21,59,95904,29,67,201804,24,60,209782,24,63,212863,27,64,306731,24,65,130027,26,69,346651,27,66,168232,25,64,185.42,20,20,50.47,44.36,61.61,14.67,242243,27,66,130738,25,65,364779,22,61,164323,29,73,466480,22,64,658786,18,62,215415,21,65,274456,20,63,207603,22,67,365245,21,68,466589,21,64,179.88,23,20,50.84,46.24,65.01,15.24,49.33,48,48.67,Organised,Cover,Organised,,51.33,37.67,Organised,Cover,Organised,9997
1988760,1729,10252,8659,2015-09-19,2015-03-27,69650,31,78,32870,30,72,24208,27,75,33086,33,78,473853,21,72,182223,25,72,56972,29,76,312765,20,71,23991,26,72,358289,22,74,23264,28,73,179.88,22,19,58.78,51.7,68.57,15.73,23021,32,72,169162,25,68,32441,35,73,43248,27,78,23257,30,73,24171,29,73,113968,28,77,24148,31,74,175947,26,73,51545,26,79,239807,22,73,185.42,20,23,57.54,52.85,66.14,15.33,51.33,48.67,44.33,Organised,Cover,Organised,48.33,54.33,43.33,Organised,Cover,Organised,8659
1988761,1729,8678,8472,2015-09-19,2015-07-03,30974,35,76,35515,30,69,156013,24,68,24216,37,76,68237,29,67,155913,26,72,46810,25,71,23629,29,69,24381,28,68,22045,26,67,184321,23,70,183.11,24,20,55.68,51.03,66.28,15.8,103428,28,75,22964,28,70,165526,24,71,26108,29,77,180330,25,71,118929,30,69,109330,25,78,42598,27,77,39139,29,76,184822,24,75,30348,32,80,183.8,22,19,57.73,56.3,68.72,15.69,43.33,47,53.33,Organised,Cover,Organised,45.67,54.67,47,Organised,Cover,Organised,8678
1988762,1729,8455,9825,2015-09-19,2015-01-16,46518,28,82,31306,31,81,23783,29,81,281207,20,75,72541,26,81,115067,27,83,30613,28,85,150250,28,83,128864,24,84,107417,24,88,19243,26,85,183.8,24,21,64.42,62.09,71.25,16.75,30859,33,85,427438,20,68,177503,24,77,46539,30,82,38521,29,77,159594,24,75,37436,30,85,75489,24,82,36378,26,86,50047,26,85,31013,26,80,179.65,21,23,63.2,58.97,71.8,15.89,48,39.67,42,Organised,Cover,Organised,46.67,39.33,49,Organised,Cover,Free Form,8455
1988764,1729,8456,8654,2015-09-19,2015-02-06,31432,28,83,26111,32,79,174321,27,83,156551,24,79,16351,29,78,36615,32,85,40196,30,81,33991,29,81,169200,24,85,246575,20,80,37412,27,87,180.57,23,20,65.09,62.3,73.98,16.93,169756,28,77,214685,23,71,35110,27,75,109897,26,73,155782,25,71,37169,28,75,163919,23,73,106228,24,75,210276,22,76,25496,28,81,192899,25,72,181.49,22,22,58.84,54.36,68.07,16.04,41,32.67,49.67,Free Form,Cover,Free Form,57,56.67,36,Organised,Cover,Organised,8654
1988765,1729,10261,9817,2015-09-19,2015-05-22,24229,27,78,104482,26,76,277761,21,74,30929,33,78,240236,22,70,160243,25,73,254308,22,77,94550,26,77,108038,24,78,479020,22,73,46700,30,77,181.96,26,20,60.68,58.12,71.77,15.76,30455,34,74,213809,27,75,41927,28,75,40548,26,67,24915,27,61,25816,28,72,41365,27,78,22991,30,69,37411,29,74,101419,26,68,72436,27,72,182.88,20,20,56.24,51,67.59,15.36,50.67,49,43.67,Organised,Cover,Organised,48.33,47,45,Organised,Cover,Free Form,9817
1988767,1729,10194,8197,2015-09-19,2015-03-27,288880,22,72,34036,31,75,119541,30,74,47418,28,72,37194,27,73,23253,31,75,199291,22,74,176300,23,80,96643,25,80,110148,26,77,33881,31,70,183.8,24,20,63.2,59.94,70.27,15.65,37770,28,74,67850,26,70,38899,31,75,23571,31,71,214570,22,66,173317,25,71,25818,31,79,319300,24,73,278343,24,70,286119,28,70,20694,29,77,180.57,23,22,56.86,51.12,68.39,15.38,46,53,44,Organised,Cover,Organised,54.67,52.33,59.33,Organised,Cover,Organised,0
